firstName,lastName,email,phoneNumber,password,specialty,role,hospital,createdAt,updatedAt
Dr.,Hana Singh,dr..hana singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Manipal Hospital Yeshwanthpur', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.755204+00:00,2025-01-11T18:56:07.755205+00:00
Dr.,Inaya Khanna,dr..inaya khanna@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['VSH Hospital', ""St. Martha's Hospital""]",2025-01-11T18:56:07.755208+00:00,2025-01-11T18:56:07.755209+00:00
Dr.,Iqra Gupta,dr..iqra gupta@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Apollo Spectra Hospitals', 'Cambridge Fertility']",2025-01-11T18:56:07.755212+00:00,2025-01-11T18:56:07.755213+00:00
Dr.,Jasmine Roy,dr..jasmine roy@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Fortis Hospital Richmond Road', 'North Bangalore Hospital']",2025-01-11T18:56:07.755217+00:00,2025-01-11T18:56:07.755217+00:00
Dr.,Laila Menon,dr..laila menon@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Manipal Hospital Yeshwanthpur', 'Apollo Spectra Hospitals']",2025-01-11T18:56:07.755221+00:00,2025-01-11T18:56:07.755222+00:00
Dr.,Lina Iyer,dr..lina iyer@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service', ""St. Martha's Hospital""]",2025-01-11T18:56:07.755225+00:00,2025-01-11T18:56:07.755226+00:00
Dr.,Madiha Joshi,dr..madiha joshi@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Manipal Hospital Yeshwanthpur', 'VSH Hospital']",2025-01-11T18:56:07.755229+00:00,2025-01-11T18:56:07.755230+00:00
Dr.,Maryam Singh,dr..maryam singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['The Bangalore Hospital', 'Apollo Spectra Hospitals']",2025-01-11T18:56:07.755233+00:00,2025-01-11T18:56:07.755234+00:00
Dr.,Nadia Shah,dr..nadia shah@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['VSH Hospital', ""St. Martha's Hospital""]",2025-01-11T18:56:07.755237+00:00,2025-01-11T18:56:07.755239+00:00
Dr.,Naima Agarwal,dr..naima agarwal@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['The Bangalore Hospital', 'Cambridge Fertility']",2025-01-11T18:56:07.755242+00:00,2025-01-11T18:56:07.755243+00:00
Dr.,Nyla Kumar,dr..nyla kumar@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Fortis Hospital Richmond Road', 'Manipal Hospital Millers Road']",2025-01-11T18:56:07.755246+00:00,2025-01-11T18:56:07.755247+00:00
Dr.,Rabia Nair,dr..rabia nair@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['SPARSH Hospital, Infantry Road', 'Manipal Hospital Hebbal']",2025-01-11T18:56:07.755250+00:00,2025-01-11T18:56:07.755251+00:00
Dr.,Rukhsar Rao,dr..rukhsar rao@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Manipal Hospital Yeshwanthpur', 'Fortis Hospital Richmond Road']",2025-01-11T18:56:07.755256+00:00,2025-01-11T18:56:07.755257+00:00
Dr.,Sahar Sharma,dr..sahar sharma@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Fortis Hospital Richmond Road', 'SPARSH Hospital, Infantry Road']",2025-01-11T18:56:07.755260+00:00,2025-01-11T18:56:07.755261+00:00
Dr.,Saida Patel,dr..saida patel@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Manipal Hospital Yeshwanthpur', 'Fortis Hospital Richmond Road']",2025-01-11T18:56:07.755265+00:00,2025-01-11T18:56:07.755266+00:00
Dr.,Sana Singh,dr..sana singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Fortis Hospital, Bannerghatta Road', 'Manipal Hospital Varthur Road']",2025-01-11T18:56:07.755269+00:00,2025-01-11T18:56:07.755270+00:00
Dr.,Shireen Khanna,dr..shireen khanna@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"[""St Philomena's Hospital"", 'Fortis Hospital, Bannerghatta Road']",2025-01-11T18:56:07.755273+00:00,2025-01-11T18:56:07.755274+00:00
Dr.,Sofia Gupta,dr..sofia gupta@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['SPARSH Hospital, Infantry Road', 'Manipal Hospital Hebbal']",2025-01-11T18:56:07.755277+00:00,2025-01-11T18:56:07.755278+00:00
Dr.,Tahira Roy,dr..tahira roy@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['VSH Hospital', 'Fortis Hospital, Bannerghatta Road']",2025-01-11T18:56:07.755281+00:00,2025-01-11T18:56:07.755282+00:00
Dr.,Yasmin Menon,dr..yasmin menon@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Manipal Hospital Varthur Road', 'Re life hospital- best multispeciality hospital in bangalore']",2025-01-11T18:56:07.755286+00:00,2025-01-11T18:56:07.755287+00:00
Dr.,Zahira Iyer,dr..zahira iyer@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Manipal Hospital Yeshwanthpur', 'Apollo Spectra Hospitals']",2025-01-11T18:56:07.755290+00:00,2025-01-11T18:56:07.755291+00:00
Dr.,Zainab Joshi,dr..zainab joshi@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Fortis Hospital Richmond Road', 'Manipal Hospital Hebbal']",2025-01-11T18:56:07.755294+00:00,2025-01-11T18:56:07.755295+00:00
Dr.,Zara Singh,dr..zara singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['VSH Hospital', ""St Philomena's Hospital""]",2025-01-11T18:56:07.755298+00:00,2025-01-11T18:56:07.755299+00:00
Dr.,Zoya Shah,dr..zoya shah@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Apollo Spectra Hospitals', 'Re life hospital- best multispeciality hospital in bangalore']",2025-01-11T18:56:07.755302+00:00,2025-01-11T18:56:07.755303+00:00
Dr.,Sumaya Agarwal,dr..sumaya agarwal@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Manipal Hospital Varthur Road', 'Re life hospital- best multispeciality hospital in bangalore']",2025-01-11T18:56:07.755306+00:00,2025-01-11T18:56:07.755307+00:00
Dr.,Aaradhya Kumar,dr..aaradhya kumar@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"[""St Philomena's Hospital"", 'Re life hospital- best multispeciality hospital in bangalore']",2025-01-11T18:56:07.755311+00:00,2025-01-11T18:56:07.755312+00:00
Dr.,Adah Nair,dr..adah nair@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['VSH Hospital', 'Apollo Spectra Hospitals']",2025-01-11T18:56:07.755315+00:00,2025-01-11T18:56:07.755316+00:00
Dr.,Adhira Rao,dr..adhira rao@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['SPARSH Hospital, Infantry Road', ""St Philomena's Hospital""]",2025-01-11T18:56:07.755319+00:00,2025-01-11T18:56:07.755320+00:00
Dr.,Amoli Sharma,dr..amoli sharma@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Fortis Hospital, Bannerghatta Road', 'Manipal Hospital Varthur Road']",2025-01-11T18:56:07.755323+00:00,2025-01-11T18:56:07.755324+00:00
Dr.,Anaisha Patel,dr..anaisha patel@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Manipal Hospital Hebbal', 'VSH Hospital']",2025-01-11T18:56:07.755327+00:00,2025-01-11T18:56:07.755328+00:00
Dr.,Ananya Singh,dr..ananya singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Urology,Doctor,"['Manipal Hospital Yeshwanthpur', 'Apollo Spectra Hospitals']",2025-01-11T18:56:07.755331+00:00,2025-01-11T18:56:07.755332+00:00
